,Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Category_Furniture,Category_Office Supplies,Category_Technology,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
725,3941,CA-2020-117863,18-05-2020,23-05-2020,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,East,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",112.56,2,6.2608,,Cards,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
726,6044,CA-2020-145702,19-05-2020,24-05-2020,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,South,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,325.352,3,-35.3646,,Cards,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
727,3625,CA-2020-113530,19-05-2020,21-05-2020,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,West,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",704.408,12,42.588,,Cards,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
728,2861,CA-2020-138975,19-05-2020,23-05-2020,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,South,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1652.82,9,374.6286,,Cards,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
729,6068,CA-2020-166695,20-05-2020,24-05-2020,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,West,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",552.272,8,-97.176,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
730,6069,CA-2020-166695,20-05-2020,24-05-2020,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,West,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,119.98,1,3.3504,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
731,989,CA-2020-167899,21-05-2020,26-05-2020,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,East,FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,541.05,5,72.807,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
732,5540,US-2020-150595,22-05-2020,26-05-2020,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10000513,High-Back Leather Manager's Chair,219.986,2,-54.5958,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
733,4510,CA-2020-167003,23-05-2020,29-05-2020,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,West,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",220.288,3,-6.4233,1.0,Cards,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
734,8016,CA-2020-120168,25-05-2020,25-05-2020,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,East,FUR-FU-10000732,Eldon 200 Class Desk Accessories,142.84,3,6.0288,,Cards,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
735,9448,CA-2020-136882,27-05-2020,03-06-2020,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Tulsa,Oklahoma,Central,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",521.3,5,138.417,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
736,6436,US-2020-116897,27-05-2020,29-05-2020,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,West,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",138.0,4,14.7,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
737,8457,US-2020-118556,28-05-2020,02-06-2020,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10001146,"Global Task Chair, Black",117.869,3,-29.0073,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
738,9296,CA-2020-161340,28-05-2020,01-06-2020,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,East,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",156.96,4,-64.9376,,Online,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
739,6242,CA-2020-141572,28-05-2020,31-05-2020,Second Class,LO-17170,Lori Olson,Corporate,United States,Concord,New Hampshire,East,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",270.44,8,101.4504,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
740,86,CA-2020-140088,28-05-2020,30-05-2020,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,South,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,323.96,2,33.2156,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
741,9132,CA-2020-100055,28-05-2020,01-06-2020,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,East,FUR-FU-10001473,DAX Wood Document Frame,123.46,2,9.8856,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
742,3404,CA-2020-168739,29-05-2020,05-06-2020,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,Central,FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,2112.424,4,-52.3392,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
743,6249,CA-2020-121580,29-05-2020,04-06-2020,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,FUR-FU-10003981,Eldon Wave Desk Accessories,113.24,3,2.6208,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
744,9513,CA-2020-142461,30-05-2020,03-06-2020,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,Central,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",221.6664,1,-6.0196,,COD,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
745,6402,CA-2020-125472,30-05-2020,31-05-2020,First Class,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,South,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",276.96,2,33.8744,,COD,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
746,6404,CA-2020-125472,30-05-2020,31-05-2020,First Class,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,South,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,1027.01,3,3.0438,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
747,7414,CA-2020-121125,30-05-2020,03-06-2020,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,123.592,1,-0.3398,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
748,9948,CA-2020-121559,01-06-2020,03-06-2020,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,Central,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,1956.88,6,539.2464,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
749,6482,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,FUR-BO-10002824,Bush Mission Pointe Library,276.568,2,0.0,,COD,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
750,6484,CA-2020-113908,03-06-2020,09-06-2020,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,East,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",400.768,2,-115.4304,,Online,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
751,205,CA-2020-126382,03-06-2020,07-06-2020,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",137.168,7,9.6712,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
752,1090,CA-2020-158407,04-06-2020,10-06-2020,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,South,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,123.984,2,1.999,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
753,8518,CA-2020-149720,04-06-2020,07-06-2020,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,Central,FUR-FU-10002501,Nu-Dell Executive Frame,133.336,6,-17.4432,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
754,3854,US-2020-131849,06-06-2020,10-06-2020,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,West,FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",110.95,1,2.178,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
755,7815,US-2020-109316,08-06-2020,10-06-2020,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1510.666,2,140.9568,,COD,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
756,671,US-2020-106663,09-06-2020,13-06-2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",155.925,1,-71.8905,,COD,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
757,670,US-2020-106663,09-06-2020,13-06-2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,113.976,3,-14.3856,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
758,486,CA-2020-140963,10-06-2020,13-06-2020,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,West,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,535.165,5,-30.245,1.0,COD,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
759,4224,CA-2020-134565,11-06-2020,13-06-2020,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,195.42,3,41.8608,,Cards,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
760,2309,US-2020-120418,11-06-2020,12-06-2020,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,West,FUR-CH-10001394,Global Leather Executive Chair,308.792,1,35.099,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
761,1457,CA-2020-148474,12-06-2020,19-06-2020,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,South,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",469.94,3,67.941,,Online,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
762,2641,CA-2020-108441,12-06-2020,18-06-2020,Standard Class,SB-20190,Sarah Bern,Consumer,United States,New York City,New York,East,FUR-CH-10000595,Safco Contoured Stacking Chairs,882.24,4,143.04,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
763,9537,CA-2020-124191,12-06-2020,14-06-2020,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",83.856,3,-6.8634,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
764,2870,CA-2020-143861,12-06-2020,19-06-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,South,FUR-FU-10001546,Dana Swing-Arm Lamps,100.088,2,1.068,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
765,7731,CA-2020-104850,13-06-2020,19-06-2020,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,West,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",323.136,4,-25.4744,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
766,1447,CA-2020-102337,13-06-2020,16-06-2020,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,Central,FUR-CH-10004289,Global Super Steno Chair,520.302,7,-87.3418,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
767,8790,CA-2020-126914,15-06-2020,19-06-2020,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,South,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,119.728,2,-3.8864,,Cards,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
768,8699,CA-2020-119284,15-06-2020,20-06-2020,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",130.96,2,-28.224,1.0,Cards,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
769,8789,CA-2020-126914,15-06-2020,19-06-2020,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,South,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,746.352,3,52.3764,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
770,8698,CA-2020-119284,15-06-2020,20-06-2020,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,FUR-FU-10004351,Staple-based wall hangings,104.168,4,9.3504,1.0,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
771,830,CA-2020-129462,16-06-2020,21-06-2020,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,South,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",344.96,2,90.588,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
772,2258,CA-2020-105214,16-06-2020,19-06-2020,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,West,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,1259.96,7,90.972,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
773,1012,CA-2020-118437,17-06-2020,21-06-2020,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,West,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",178.25,3,46.575,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
